female,cg,sc,hsg,mw,so,we,ne,exp1,exp2,exp3,wage
0,0,1,0,0,0,1,0,12,1.44,1.728,17.1
0,0,0,1,0,0,1,0,21,4.41,9.261,17.1
1,1,0,0,0,0,1,0,14,1.96,2.744,9.5
0,0,0,1,0,0,1,0,8,0.64,0.512,10.6875
0,0,1,0,0,0,1,0,6,0.36,0.216,13.18125
0,0,0,1,0,0,1,0,7,0.49,0.343,15.85026738
0,0,0,1,0,0,1,0,20,4,8,8.821428571
1,0,1,0,0,0,1,0,10.5,1.1025,1.157625,7.125
1,0,0,1,0,0,1,0,13,1.69,2.197,7.3245
1,1,0,0,0,0,1,0,6,0.36,0.216,11.115
0,0,0,1,0,0,1,0,12,1.44,1.728,17.8125
0,0,0,1,0,0,1,0,16,2.56,4.096,26.71875
0,0,0,1,0,0,1,0,7,0.49,0.343,17.35909091
0,0,0,1,0,0,1,0,11,1.21,1.331,10.5326087
1,0,1,0,0,0,1,0,7,0.49,0.343,9.2625
0,1,0,0,0,0,1,0,25,6.25,15.625,7.125
0,1,0,0,0,0,1,0,18,3.24,5.832,18.31944375
0,0,1,0,0,0,1,0,20,4,8,20.69642857
0,0,0,1,0,0,1,0,8,0.64,0.512,7.125
1,1,0,0,0,0,1,0,5,0.25,0.125,30.28125
0,1,0,0,0,0,1,0,6,0.36,0.216,24.046875
0,0,0,1,0,0,1,0,6,0.36,0.216,8.142857143
0,1,0,0,0,0,1,0,8,0.64,0.512,14.25
1,1,0,0,0,0,1,0,5,0.25,0.125,16.125
1,1,0,0,0,0,1,0,19,3.61,6.859,11.4
0,0,1,0,0,0,1,0,5.5,0.3025,0.166375,35.625
1,0,0,1,0,0,1,0,13,1.69,2.197,9.61875
0,0,0,1,0,0,1,0,16,2.56,4.096,7.803571429
0,0,1,0,0,0,1,0,10,1,1,8.55
1,0,0,1,0,0,1,0,8,0.64,0.512,5.871
1,0,0,1,0,0,1,0,28,7.84,21.952,7.12575
0,0,0,1,0,0,1,0,19,3.61,6.859,6.76875
0,0,0,1,0,0,1,0,6,0.36,0.216,15.375
0,0,0,1,0,0,1,0,15,2.25,3.375,20.30625
1,0,0,1,0,0,1,0,14,1.96,2.744,15.675
0,0,1,0,0,0,1,0,13.5,1.8225,2.460375,19.59375
0,1,0,0,0,0,1,0,16,2.56,4.096,28.5
0,1,0,0,0,0,1,0,20,4,8,19.59375
0,0,0,1,0,0,1,0,14,1.96,2.744,10.70333333
0,0,0,1,0,0,1,0,24,5.76,13.824,17.8125
0,1,0,0,0,0,1,0,2,0.04,0.008,12.825
0,0,1,0,0,0,1,0,13,1.69,2.197,17.1
1,0,0,1,0,0,1,0,10,1,1,2.035714286
0,1,0,0,0,0,1,0,23,5.29,12.167,39.1875
1,0,1,0,0,0,1,0,4.5,0.2025,0.091125,11.856
1,1,0,0,0,0,1,0,7,0.49,0.343,17.8125
0,1,0,0,0,0,1,0,9,0.81,0.729,13.3
1,0,1,0,0,0,1,0,10,1,1,11.52666667
0,0,1,0,0,0,1,0,12.5,1.5625,1.953125,12.375
1,1,0,0,0,0,1,0,2,0.04,0.008,8.55
0,1,0,0,0,0,1,0,3,0.09,0.027,12.46875
0,1,0,0,0,0,1,0,2,0.04,0.008,14.25
1,1,0,0,0,0,1,0,2,0.04,0.008,26.71875
0,1,0,0,0,0,1,0,7,0.49,0.343,16.3875
0,1,0,0,0,0,1,0,25,6.25,15.625,10.6875
0,0,0,1,0,0,1,0,7,0.49,0.343,6.995454545
0,0,1,0,0,0,1,0,4.5,0.2025,0.091125,2.695945946
1,0,1,0,0,0,1,0,6,0.36,0.216,13.02857143
0,0,0,1,0,0,1,0,9,0.81,0.729,9.975
0,0,1,0,0,0,1,0,12.5,1.5625,1.953125,14.25
0,0,1,0,0,0,1,0,7,0.49,0.343,12.46875
0,0,1,0,0,0,1,0,8.5,0.7225,0.614125,6.4125
0,0,1,0,0,0,1,0,5.5,0.3025,0.166375,19.59375
0,0,1,0,0,0,1,0,5.5,0.3025,0.166375,25.26136364
1,0,1,0,0,0,1,0,20.5,4.2025,8.615125,15.80454545
0,0,1,0,0,0,1,0,22.5,5.0625,11.390625,9.327272727
1,0,0,1,0,0,1,0,10,1,1,13.65625
1,0,0,1,0,0,1,0,7,0.49,0.343,9.975
0,1,0,0,0,0,1,0,7,0.49,0.343,15.31875
0,1,0,0,0,0,1,0,12,1.44,1.728,23.5125
0,0,0,1,0,0,1,0,12,1.44,1.728,10.83
0,0,0,1,0,0,1,0,15,2.25,3.375,9.5
0,1,0,0,0,0,1,0,15,2.25,3.375,11.65909091
0,0,1,0,0,0,1,0,29.5,8.7025,25.672375,8.19375
1,1,0,0,0,0,1,0,11,1.21,1.331,12.46875
0,0,0,1,0,0,1,0,6,0.36,0.216,5.7
0,0,0,1,0,0,1,0,6,0.36,0.216,9.865384615
1,0,0,1,0,0,1,0,17,2.89,4.913,17.45625
1,0,1,0,0,0,1,0,24,5.76,13.824,11.08333333
1,0,1,0,0,0,1,0,27,7.29,19.683,8.835
1,0,0,1,0,0,1,0,8,0.64,0.512,15.04166667
1,0,0,1,0,0,1,0,13,1.69,2.197,11.04375
1,0,1,0,0,0,1,0,6.5,0.4225,0.274625,12.21428571
0,0,0,1,0,0,1,0,8,0.64,0.512,9.5
0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,19.59375
0,0,0,1,0,0,1,0,13,1.69,2.197,9.975
0,1,0,0,0,0,1,0,10,1,1,32.0625
1,0,1,0,0,0,1,0,9.5,0.9025,0.857375,6.921428571
0,1,0,0,0,0,1,0,10,1,1,42.75
0,0,0,1,0,0,1,0,7,0.49,0.343,12.46875
0,1,0,0,0,0,1,0,3,0.09,0.027,16.32272727
0,0,0,1,0,0,1,0,6,0.36,0.216,11.4
0,1,0,0,0,0,1,0,11,1.21,1.331,19.95
1,1,0,0,0,0,1,0,10,1,1,19.95
0,0,1,0,0,0,1,0,6.5,0.4225,0.274625,11.4
0,1,0,0,0,0,1,0,7,0.49,0.343,11.19642857
1,1,0,0,0,0,1,0,7,0.49,0.343,12.825
0,1,0,0,0,0,1,0,20,4,8,23.86875
0,1,0,0,0,0,1,0,7,0.49,0.343,16.03125
0,1,0,0,0,0,1,0,25,6.25,15.625,25.935
0,0,1,0,0,0,1,0,12,1.44,1.728,13.18125
0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,13.5375
1,0,1,0,0,0,1,0,4,0.16,0.064,17.1
0,1,0,0,0,0,1,0,4,0.16,0.064,20.58333333
0,1,0,0,0,0,1,0,30,9,27,3.705
1,1,0,0,0,0,1,0,6,0.36,0.216,17.1
0,1,0,0,0,0,1,0,7,0.49,0.343,16.03125
1,0,0,1,0,0,1,0,8,0.64,0.512,10.58571429
1,0,1,0,0,0,1,0,25,6.25,15.625,14.25
1,1,0,0,0,0,1,0,9,0.81,0.729,12.825
0,1,0,0,0,0,1,0,5,0.25,0.125,62.34375
0,0,1,0,0,0,1,0,8,0.64,0.512,14.25
1,0,1,0,0,0,1,0,8,0.64,0.512,15.2
0,0,1,0,0,0,1,0,8,0.64,0.512,5.62483125
1,1,0,0,0,0,1,0,2,0.04,0.008,8.90625
0,0,0,1,0,0,1,0,11,1.21,1.331,10.6875
0,0,0,1,0,0,1,0,11,1.21,1.331,10.865625
0,1,0,0,0,0,1,0,10,1,1,19.95
1,0,1,0,0,0,1,0,31.5,9.9225,31.255875,8.708333333
0,1,0,0,0,0,1,0,7,0.49,0.343,8.90625
1,1,0,0,0,0,1,0,4,0.16,0.064,9.2625
1,1,0,0,0,0,1,0,4,0.16,0.064,40.71428571
1,0,1,0,0,0,1,0,13.5,1.8225,2.460375,11.75625
0,1,0,0,0,0,1,0,12,1.44,1.728,11.4
0,1,0,0,0,0,1,0,6,0.36,0.216,19.59375
0,0,0,1,0,0,1,0,30,9,27,6.4125
1,1,0,0,0,0,1,0,6,0.36,0.216,9.865384615
1,0,1,0,0,0,1,0,12,1.44,1.728,11.80078125
1,1,0,0,0,0,1,0,16,2.56,4.096,23.15625
0,0,1,0,0,0,1,0,6,0.36,0.216,18.525
0,1,0,0,0,0,1,0,8,0.64,0.512,20.6625
1,1,0,0,0,0,1,0,3,0.09,0.027,9.975
0,0,1,0,0,0,1,0,9,0.81,0.729,10.6875
0,0,0,1,0,0,1,0,31,9.61,29.791,14.82
1,0,0,1,0,0,1,0,6,0.36,0.216,11.04375
1,0,0,1,0,0,1,0,9,0.81,0.729,6.850961538
0,1,0,0,0,0,1,0,17,2.89,4.913,26.71910625
1,0,1,0,0,0,1,0,20.5,4.2025,8.615125,15.62019231
1,0,1,0,0,0,1,0,21.5,4.6225,9.938375,42.0375
1,1,0,0,0,0,1,0,7,0.49,0.343,12.6490125
1,1,0,0,0,0,1,0,8,0.64,0.512,19.59375
1,1,0,0,0,0,1,0,28,7.84,21.952,25.90909091
0,0,1,0,0,0,1,0,15.5,2.4025,3.723875,10.89705882
0,0,1,0,0,0,1,0,14.5,2.1025,3.048625,14.25
0,1,0,0,0,0,1,0,6,0.36,0.216,13.359375
1,1,0,0,0,0,1,0,11,1.21,1.331,12.1125
0,1,0,0,0,0,1,0,15,2.25,3.375,20.75543478
1,0,0,1,0,0,1,0,9,0.81,0.729,10.6875
0,1,0,0,0,0,1,0,23,5.29,12.167,32.775
1,1,0,0,0,0,1,0,26,6.76,17.576,15.02727273
0,1,0,0,0,0,1,0,2,0.04,0.008,23.10810811
0,0,1,0,0,0,1,0,4,0.16,0.064,8.90625
1,1,0,0,0,0,1,0,28,7.84,21.952,9.975
1,0,1,0,0,0,1,0,7.5,0.5625,0.421875,6.76875
0,0,1,0,0,0,1,0,14,1.96,2.744,28.5
1,0,1,0,0,0,1,0,12.5,1.5625,1.953125,15.24418605
1,0,1,0,0,0,1,0,13.5,1.8225,2.460375,8.90625
0,1,0,0,0,0,1,0,19,3.61,6.859,25.65
1,0,1,0,0,0,1,0,28.5,8.1225,23.149125,22.971
0,1,0,0,0,0,1,0,12,1.44,1.728,8.90625
0,0,1,0,0,0,1,0,4,0.16,0.064,11.6375
1,1,0,0,0,0,1,0,4,0.16,0.064,16.32272727
1,0,1,0,0,0,1,0,28.5,8.1225,23.149125,10.17857143
1,1,0,0,0,0,1,0,9,0.81,0.729,9.2625
0,0,0,1,0,0,1,0,6,0.36,0.216,18.16875
0,0,0,1,0,0,1,0,11,1.21,1.331,21.375
0,0,0,1,0,0,1,0,13,1.69,2.197,8.9069625
0,1,0,0,0,0,1,0,8,0.64,0.512,14.88333333
1,1,0,0,0,0,1,0,9,0.81,0.729,12.66666667
1,0,1,0,0,0,1,0,22.5,5.0625,11.390625,10.6875
0,1,0,0,0,0,1,0,25,6.25,15.625,46.3125
1,1,0,0,0,0,1,0,2,0.04,0.008,16.03125
0,1,0,0,0,0,1,0,4,0.16,0.064,14.25
0,0,1,0,0,0,1,0,4.5,0.2025,0.091125,11.75625
1,1,0,0,0,0,1,0,5,0.25,0.125,19.59375
1,1,0,0,0,0,1,0,24,5.76,13.824,15.675
1,0,0,1,0,0,1,0,6,0.36,0.216,8.55
1,1,0,0,0,0,1,0,16,2.56,4.096,21.57857143
0,1,0,0,0,0,1,0,7,0.49,0.343,16.28571429
1,0,0,1,0,0,1,0,10,1,1,3.5625
0,1,0,0,0,0,1,0,26,6.76,17.576,24.9375
1,0,0,1,0,0,1,0,9,0.81,0.729,4.275
0,0,0,1,0,0,1,0,35,12.25,42.875,26.71875
0,0,0,1,0,0,1,0,13,1.69,2.197,6.576923077
0,1,0,0,0,0,1,0,5,0.25,0.125,21.375
0,1,0,0,0,0,1,0,5,0.25,0.125,14.57386364
1,0,0,1,0,0,1,0,7,0.49,0.343,12.1125
1,0,0,1,0,0,1,0,13,1.69,2.197,4.478571429
0,0,1,0,0,0,1,0,24.5,6.0025,14.706125,3.015910714
0,0,1,0,0,0,1,0,8,0.64,0.512,12.05769231
0,0,0,1,0,0,1,0,7,0.49,0.343,10.125
0,0,0,1,0,0,1,0,28,7.84,21.952,5.34375
0,1,0,0,0,0,1,0,10,1,1,10.545
1,1,0,0,0,0,1,0,2,0.04,0.008,11.4
0,0,1,0,0,0,1,0,29.5,8.7025,25.672375,19.59375
0,0,1,0,0,0,1,0,13.5,1.8225,2.460375,11.97
0,0,0,1,0,0,1,0,9,0.81,0.729,12.825
0,1,0,0,0,0,1,0,4,0.16,0.064,21.375
0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,17.8125
0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,12.66666667
0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,8.55
1,1,0,0,0,0,1,0,3,0.09,0.027,10.75875
0,0,0,1,0,0,1,0,32,10.24,32.768,11.578125
0,1,0,0,0,0,1,0,5,0.25,0.125,11.75625
1,1,0,0,0,0,1,0,21,4.41,9.261,6.576923077
0,0,0,1,0,0,1,0,31,9.61,29.791,17.8125
0,0,1,0,0,0,1,0,11.5,1.3225,1.520875,13.89375
0,0,1,0,0,0,1,0,14.5,2.1025,3.048625,17.8125
0,0,1,0,0,0,1,0,13,1.69,2.197,14.9625
0,0,1,0,0,0,1,0,14,1.96,2.744,14.25
0,0,0,1,0,0,1,0,15,2.25,3.375,8.55
1,0,1,0,0,0,1,0,33.5,11.2225,37.595375,11.4
1,0,0,1,0,0,1,0,6,0.36,0.216,17.8125
0,0,0,1,0,0,1,0,18,3.24,5.832,5.34375
0,0,0,1,0,0,1,0,10,1,1,10.6875
0,0,1,0,0,0,1,0,4,0.16,0.064,10.6875
0,0,1,0,0,0,1,0,21.5,4.6225,9.938375,17.1
0,0,1,0,0,0,1,0,15.5,2.4025,3.723875,19.59375
1,0,0,1,0,0,1,0,14,1.96,2.744,7.328571429
1,1,0,0,0,0,1,0,4,0.16,0.064,12.03333333
1,0,0,1,0,0,1,0,17,2.89,4.913,18.88125
1,0,0,1,0,0,1,0,21,4.41,9.261,18.16875
1,0,0,1,0,0,1,0,21,4.41,9.261,18.16875
0,0,1,0,0,0,1,0,13.5,1.8225,2.460375,20.30625
0,0,0,1,0,0,1,0,7,0.49,0.343,9.61875
0,0,0,1,0,0,1,0,7,0.49,0.343,13.81153846
0,1,0,0,0,0,1,0,13,1.69,2.197,18.126
0,0,0,1,0,0,1,0,18,3.24,5.832,4.145454545
0,0,1,0,0,0,1,0,4,0.16,0.064,4.5125
1,1,0,0,0,0,1,0,6,0.36,0.216,14.9625
0,0,0,1,0,0,1,0,7,0.49,0.343,37.40625
0,0,1,0,0,0,1,0,9.5,0.9025,0.857375,9.975
0,1,0,0,0,0,1,0,3,0.09,0.027,8.90625
1,0,0,1,0,0,1,0,20,4,8,7.125
0,1,0,0,0,0,1,0,27,7.29,19.683,9.5
0,0,0,1,0,0,1,0,31,9.61,29.791,9.5
1,0,1,0,0,0,1,0,13.5,1.8225,2.460375,17.73333333
1,1,0,0,0,0,1,0,10,1,1,13.61666667
1,0,0,1,0,0,1,0,8,0.64,0.512,11.75625
0,1,0,0,0,0,1,0,5,0.25,0.125,26.3625
1,1,0,0,0,0,1,0,3,0.09,0.027,8.9775
0,0,1,0,0,0,1,0,9.5,0.9025,0.857375,7.6
0,1,0,0,0,0,1,0,2,0.04,0.008,13.89375
0,1,0,0,0,0,1,0,16,2.56,4.096,19.95
1,1,0,0,0,0,1,0,12,1.44,1.728,8.625
0,0,0,1,0,0,1,0,26,6.76,17.576,11.4
0,0,1,0,0,0,1,0,9,0.81,0.729,10.6875
1,1,0,0,0,0,1,0,18,3.24,5.832,18.16875
1,0,0,1,0,0,1,0,8,0.64,0.512,7.8375
0,0,0,1,0,0,1,0,11,1.21,1.331,8.90625
1,0,1,0,0,0,1,0,5,0.25,0.125,8.90625
1,0,1,0,0,0,1,0,5.5,0.3025,0.166375,12.46875
0,0,0,1,0,0,1,0,26,6.76,17.576,7.8375
1,0,1,0,0,0,1,0,6.5,0.4225,0.274625,8.90625
0,1,0,0,0,0,1,0,8,0.64,0.512,8.90625
0,0,0,1,0,0,1,0,20,4,8,15.4375
0,0,1,0,0,0,1,0,33,10.89,35.937,4.275
1,0,1,0,0,0,1,0,13.5,1.8225,2.460375,19.59375
0,1,0,0,0,0,1,0,5,0.25,0.125,9.975
1,0,0,1,0,0,1,0,11,1.21,1.331,8.55
1,0,1,0,0,0,1,0,17.5,3.0625,5.359375,12.66666667
1,0,0,1,0,0,1,0,8,0.64,0.512,9.080882353
1,1,0,0,0,0,1,0,6,0.36,0.216,8.835
0,1,0,0,0,0,1,0,18,3.24,5.832,23.75
1,0,1,0,0,0,1,0,25.5,6.5025,16.581375,23.75
1,0,1,0,0,0,1,0,5.5,0.3025,0.166375,9.61875
1,0,1,0,0,0,1,0,7.5,0.5625,0.421875,10.7445
0,0,0,1,0,0,1,0,11,1.21,1.331,11.4
1,0,0,1,0,0,1,0,22,4.84,10.648,11.04375
1,1,0,0,0,0,1,0,2,0.04,0.008,13.85416667
0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,10.6875
1,0,1,0,0,0,1,0,13,1.69,2.197,27.70833333
0,0,0,1,0,0,1,0,25,6.25,15.625,9.2625
0,1,0,0,0,0,1,0,2,0.04,0.008,16.03125
0,0,1,0,0,0,1,0,6,0.36,0.216,3.664285714
0,1,0,0,0,0,1,0,4,0.16,0.064,12.66666667
0,1,0,0,0,0,1,0,6,0.36,0.216,42.75
0,1,0,0,0,0,1,0,29,8.41,24.389,15.96
1,0,1,0,0,0,1,0,10.5,1.1025,1.157625,14.25
0,1,0,0,0,0,1,0,12,1.44,1.728,38
1,1,0,0,0,0,1,0,13,1.69,2.197,18.525
0,0,1,0,0,0,1,0,6.5,0.4225,0.274625,8.142857143
0,0,1,0,0,0,1,0,7.5,0.5625,0.421875,24.9375
1,0,1,0,0,0,1,0,4,0.16,0.064,5.206730769
0,0,1,0,0,0,1,0,4.5,0.2025,0.091125,5.34375
0,0,1,0,0,0,1,0,12.5,1.5625,1.953125,13.775
0,0,1,0,0,0,1,0,12.5,1.5625,1.953125,17.1
1,0,1,0,0,0,1,0,25,6.25,15.625,6.467307692
0,0,0,1,0,0,1,0,25,6.25,15.625,16.03125
1,0,1,0,0,0,1,0,5.5,0.3025,0.166375,20.3775
1,0,1,0,0,0,1,0,26,6.76,17.576,9.279069767
0,0,0,1,0,0,1,0,8,0.64,0.512,10.374
1,1,0,0,0,0,1,0,30,9,27,19.95
0,1,0,0,0,0,1,0,24,5.76,13.824,19.59375
0,0,1,0,0,0,1,0,21.5,4.6225,9.938375,35.625
1,0,1,0,0,0,1,0,21.5,4.6225,9.938375,0.5625
0,0,1,0,0,0,1,0,26,6.76,17.576,3.8
0,1,0,0,0,0,1,0,21,4.41,9.261,15.675
0,0,0,1,0,0,1,0,6,0.36,0.216,14.25
0,0,0,1,0,0,1,0,6,0.36,0.216,13.5375
0,0,0,1,0,0,1,0,6,0.36,0.216,13.5375
0,0,1,0,0,0,1,0,8.5,0.7225,0.614125,6.6796875
0,0,0,1,0,0,1,0,6,0.36,0.216,8.47875
0,1,0,0,0,0,1,0,2,0.04,0.008,16.6725
0,0,1,0,0,0,1,0,23,5.29,12.167,17.8125
1,0,1,0,0,0,1,0,27,7.29,19.683,18.525
1,0,1,0,0,0,1,0,12,1.44,1.728,18.525
1,1,0,0,0,0,1,0,4,0.16,0.064,12.1125
1,0,0,1,0,0,1,0,18,3.24,5.832,9.61875
1,1,0,0,0,0,1,0,15,2.25,3.375,14.25
0,0,0,1,0,0,1,0,8,0.64,0.512,13.5375
1,0,0,1,0,0,1,0,7,0.49,0.343,10.6875
0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,32.775
1,1,0,0,0,0,1,0,2,0.04,0.008,15.83333333
1,1,0,0,0,0,1,0,2,0.04,0.008,28.5
0,0,1,0,0,0,1,0,6.5,0.4225,0.274625,11.4
0,0,1,0,0,0,1,0,29,8.41,24.389,18.525
1,1,0,0,0,0,1,0,4,0.16,0.064,14.25
1,1,0,0,0,0,1,0,21,4.41,9.261,16.03125
1,1,0,0,0,0,1,0,2,0.04,0.008,9.61875
1,1,0,0,0,0,1,0,8,0.64,0.512,22.16666667
1,0,1,0,0,0,1,0,10.5,1.1025,1.157625,11.856
1,1,0,0,0,0,1,0,12,1.44,1.728,14.25
1,1,0,0,0,0,1,0,2,0.04,0.008,12.825
1,0,1,0,0,0,1,0,33.5,11.2225,37.595375,22.44375
1,1,0,0,0,0,1,0,2,0.04,0.008,13.125
0,1,0,0,0,0,1,0,11,1.21,1.331,32.0625
0,0,1,0,0,0,1,0,26,6.76,17.576,7.125
1,1,0,0,0,0,1,0,24,5.76,13.824,50.66666667
0,0,0,1,0,0,1,0,33,10.89,35.937,10.33125
1,0,1,0,0,0,1,0,16.5,2.7225,4.492125,12.825
1,0,1,0,0,0,1,0,14.5,2.1025,3.048625,12.9952875
0,0,1,0,0,0,1,0,33,10.89,35.937,14.56666667
0,1,0,0,0,0,1,0,2,0.04,0.008,44.175
0,1,0,0,0,0,1,0,21,4.41,9.261,10.6875
0,0,0,1,0,0,1,0,9,0.81,0.729,18.525
0,0,1,0,0,0,1,0,11,1.21,1.331,17.37505814
1,0,1,0,0,0,1,0,30,9,27,16.3875
0,0,0,1,0,0,1,0,7,0.49,0.343,16.03125
1,0,1,0,0,0,1,0,6.5,0.4225,0.274625,7.125
1,1,0,0,0,0,1,0,25,6.25,15.625,8.0655
0,1,0,0,0,0,1,0,5,0.25,0.125,5.7
1,0,1,0,0,0,1,0,4,0.16,0.064,9.61875
0,0,0,1,0,0,1,0,6,0.36,0.216,4.275
1,0,0,1,0,0,1,0,27,7.29,19.683,8.90625
1,0,1,0,0,0,1,0,28.5,8.1225,23.149125,7.2675
1,1,0,0,0,0,1,0,25,6.25,15.625,18.525
0,0,0,1,0,0,1,0,19,3.61,6.859,9.61875
1,0,0,1,0,0,1,0,20,4,8,11.4
1,0,1,0,0,0,1,0,8.5,0.7225,0.614125,3.5632125
0,0,0,1,0,0,1,0,16,2.56,4.096,8.90625
0,0,0,1,0,0,1,0,22,4.84,10.648,8.55
1,0,0,1,0,0,1,0,8,0.64,0.512,3.20625
0,0,0,1,0,0,1,0,6,0.36,0.216,11.04375
0,0,0,1,0,0,1,0,25,6.25,15.625,16.815
1,1,0,0,0,0,1,0,21,4.41,9.261,12.46875
0,0,0,1,0,0,1,0,8,0.64,0.512,8.55
1,0,1,0,0,0,1,0,20.5,4.2025,8.615125,16.53057
0,0,0,1,0,0,1,0,13,1.69,2.197,8.19375
1,0,1,0,0,0,1,0,16.5,2.7225,4.492125,13.8225
0,0,0,1,0,0,1,0,25,6.25,15.625,9.5
0,0,1,0,0,0,1,0,10.5,1.1025,1.157625,7.916666667
1,1,0,0,0,0,1,0,24,5.76,13.824,12.825
1,0,1,0,0,0,1,0,18,3.24,5.832,15.675
0,0,1,0,0,0,1,0,29,8.41,24.389,7.317567568
0,0,1,0,0,0,1,0,8,0.64,0.512,10.13333333
0,0,1,0,0,0,1,0,9.5,0.9025,0.857375,9.134615385
0,0,1,0,0,0,1,0,27,7.29,19.683,10.390625
0,0,0,1,0,0,1,0,24,5.76,13.824,26.71875
1,1,0,0,0,0,1,0,3,0.09,0.027,13.46625
0,0,0,1,0,0,1,0,13,1.69,2.197,10.13333333
1,0,1,0,0,0,1,0,13,1.69,2.197,10.5
1,0,1,0,0,0,1,0,22,4.84,10.648,16.245
1,0,1,0,0,0,1,0,10,1,1,10.83
0,0,0,1,0,0,1,0,22,4.84,10.648,18.525
1,1,0,0,0,0,1,0,7,0.49,0.343,8.90625
0,0,1,0,0,0,1,0,8,0.64,0.512,5.34375
0,1,0,0,0,0,1,0,14,1.96,2.744,22.35666667
1,1,0,0,0,0,1,0,12,1.44,1.728,14.25
0,0,0,1,0,0,1,0,12,1.44,1.728,6.576923077
0,0,1,0,0,0,1,0,15.5,2.4025,3.723875,11.4
0,1,0,0,0,0,1,0,26,6.76,17.576,21.98571429
1,0,1,0,0,0,1,0,19.5,3.8025,7.414875,13.47272727
0,0,0,1,0,0,1,0,6,0.36,0.216,61.9875
0,0,0,1,0,0,1,0,9,0.81,0.729,12.46875
1,1,0,0,0,0,1,0,19,3.61,6.859,12.9675
1,0,1,0,0,0,1,0,6.5,0.4225,0.274625,14.25
1,0,0,1,0,0,1,0,16,2.56,4.096,6.107142857
1,1,0,0,0,0,1,0,15,2.25,3.375,21.73125
1,0,1,0,0,0,1,0,9.5,0.9025,0.857375,10.6875
0,0,1,0,0,0,1,0,24,5.76,13.824,12.95454545
0,1,0,0,0,0,1,0,6,0.36,0.216,6.9825
0,1,0,0,0,0,1,0,11,1.21,1.331,22.8
1,1,0,0,0,0,1,0,6,0.36,0.216,17.1
0,1,0,0,0,0,1,0,17,2.89,4.913,16.3875
0,0,1,0,0,0,1,0,17,2.89,4.913,24.7
0,1,0,0,0,0,1,0,4,0.16,0.064,27.82142857
0,1,0,0,0,0,1,0,25,6.25,15.625,14.25
1,1,0,0,0,0,1,0,2,0.04,0.008,8.55
0,0,0,1,0,0,1,0,7,0.49,0.343,12.825
0,1,0,0,0,0,1,0,2,0.04,0.008,8.19375
1,0,0,1,0,0,1,0,16,2.56,4.096,8.55
1,1,0,0,0,0,1,0,31,9.61,29.791,12.1125
1,0,1,0,0,0,1,0,33,10.89,35.937,33.64583333
0,1,0,0,0,0,1,0,30,9,27,29.64
0,0,0,1,0,0,1,0,21,4.41,9.261,12.66666667
1,0,1,0,0,0,1,0,4.5,0.2025,0.091125,3.91875
0,0,0,1,0,0,1,0,17,2.89,4.913,16.03125
0,0,0,1,0,0,1,0,15,2.25,3.375,16.3875
1,0,1,0,0,0,1,0,4,0.16,0.064,7.1257125
0,0,0,1,0,0,1,0,34,11.56,39.304,23.15625
0,0,1,0,0,0,1,0,9.5,0.9025,0.857375,23.15625
0,0,1,0,0,0,1,0,27,7.29,19.683,5.154255319
1,1,0,0,0,0,1,0,3,0.09,0.027,11.4
1,0,1,0,0,0,1,0,17.5,3.0625,5.359375,7.406533784
0,1,0,0,0,0,1,0,2,0.04,0.008,8.717647059
0,1,0,0,0,0,1,0,2,0.04,0.008,53.4375
1,0,1,0,0,0,1,0,12.5,1.5625,1.953125,4.932692308
0,0,1,0,0,0,1,0,8.5,0.7225,0.614125,17.41666667
0,0,1,0,0,0,1,0,24.5,6.0025,14.706125,18.5257125
1,1,0,0,0,0,1,0,13,1.69,2.197,19.38
1,0,1,0,0,0,1,0,8,0.64,0.512,13.45833333
0,0,1,0,0,0,1,0,21,4.41,9.261,14.25
1,0,1,0,0,0,1,0,20,4,8,14.25
0,1,0,0,0,0,1,0,2,0.04,0.008,8.3125
0,0,0,1,0,0,1,0,27,7.29,19.683,12.21428571
1,1,0,0,0,0,1,0,4,0.16,0.064,13.89375
0,1,0,0,0,0,1,0,7,0.49,0.343,12.46875
0,0,1,0,0,0,1,0,24,5.76,13.824,12.46875
0,1,0,0,0,0,1,0,31,9.61,29.791,38.63333333
1,1,0,0,0,0,1,0,13,1.69,2.197,8.90625
1,1,0,0,0,0,1,0,17,2.89,4.913,17.8125
0,0,1,0,0,0,1,0,13.5,1.8225,2.460375,6.175
0,1,0,0,0,0,1,0,6,0.36,0.216,19.13571429
0,1,0,0,0,0,1,0,5,0.25,0.125,1.583333333
0,1,0,0,0,0,1,0,10,1,1,28.5
1,0,0,1,0,0,1,0,15,2.25,3.375,12.46875
1,1,0,0,0,0,1,0,7,0.49,0.343,10.6875
1,0,1,0,0,0,1,0,33.5,11.2225,37.595375,17.349375
1,0,0,1,0,0,1,0,24,5.76,13.824,16.3875
0,1,0,0,0,0,1,0,12,1.44,1.728,18.525
1,1,0,0,0,0,1,0,3,0.09,0.027,14.25
1,0,0,1,0,0,1,0,35,12.25,42.875,23.15625
1,1,0,0,0,0,1,0,5,0.25,0.125,14.25
